sample,species,%_of_10_best_matches=species,top_hit_distance,top_hit_p_value,top_hit_shared_hashes,num_genomes,maximum_genome_length,minimum_genome_length,result,filename,total_length,number,mean_length,longest,shortest,N_count,Gaps,N50,N50n,N70,N70n,N90,N90n,#IID,HOM_REF_CT,HOM_ALT_SNP_CT,HET_SNP_CT,DIPLOID_TRANSITION_CT,DIPLOID_TRANSVERSION_CT,DIPLOID_NONSNP_NONSYMBOLIC_CT,DIPLOID_SINGLETON_CT,HAP_REF_INCL_FEMALE_Y_CT,HAP_ALT_INCL_FEMALE_Y_CT,MISSING_INCL_FEMALE_Y_CT,Contamination_Antony,Contamination_Julio,Contamination,Host,Collection_Year,Continent,Country,Dataset,Research_Point,Date_Collected,State_grocery,Organic_RWA,State,CA,Notes,GWU_RUN_NAME,Isolate_submitted,lat,lon,ST_Enterobase,ST_Pasteur,speciator
SB2711674154,Escherichia coli,100.0,0.00544411,0.0,805/1000,823.0,6162737,3976195,good,SB2711674154,4689092.0,283.0,16569.23,298965.0,78.0,1252.0,13.0,81106.0,18.0,55321.0,31.0,22546.0,56.0,SB2711674154,689472.0,47986.0,350.0,34879.0,12959.0,0.0,649.0,0.0,0.0,20.0,Non contaminated,Non contaminated,Non contaminated,Pork,2021.0,North America,United States,SB27,25_DC_MEAT_CN-139_M3,01/12/2021,DC,0.0,Pennsylvania,0.0,,WELLCOME_Run_9,Escherichia coli,40.9699889,-77.7278831,48,4d90cdcb3edcfcbc7dd4897ebbf745754ace6ed5,Escherichia coli
SB2710196272,Escherichia coli,100.0,0.00381583,0.0,857/1000,823.0,6162737,3976195,good,SB2710196272,5243933.0,268.0,19566.91,327133.0,78.0,495.0,5.0,101468.0,16.0,65677.0,29.0,27503.0,52.0,SB2710196272,802079.0,14355.0,341.0,10373.0,4110.0,0.0,169.0,0.0,0.0,17.0,Non contaminated,Non contaminated,Non contaminated,Chicken,2021.0,North America,United States,SB27,5_KP_FUTI_CN-123_M1,17/05/2021,CA,0.0,California,1.0,,WELLCOME_Run_7,Escherichia coli,36.7014631,-118.755997,23,708,Escherichia coli
SB2711672549,Escherichia coli,100.0,0.00128842,0.0,948/1000,823.0,6162737,3976195,good,SB2711672549,4958024.0,182.0,27241.89,690084.0,78.0,1372.0,14.0,274485.0,6.0,164540.0,11.0,99186.0,18.0,SB2711672549,677309.0,92004.0,276.0,67469.0,23984.0,0.0,46.0,0.0,0.0,146.0,Non contaminated,Non contaminated,Non contaminated,Human,2020.0,North America,United States,SB27,27290_KP_Clinical,24/08/2020,,,,,,WELLCOME_Run_9,Escherichia coli,,,1193,53,Escherichia coli
SB279407038,Escherichia coli,100.0,0.00175922,0.0,930/1000,823.0,6162737,3976195,good,SB279407038,5203745.0,191.0,27244.74,476350.0,78.0,683.0,7.0,284668.0,7.0,240502.0,11.0,50720.0,23.0,SB279407038,627151.0,99189.0,570.0,72674.0,25986.0,0.0,42.0,0.0,0.0,52.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,18227_KP_Clinical,12/06/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,127,33,Escherichia coli
SB2710445472,Escherichia coli,100.0,0.00464278,0.0,830/1000,823.0,6162737,3976195,good,SB2710445472,5095209.0,236.0,21589.87,406354.0,78.0,781.0,8.0,151044.0,11.0,91844.0,19.0,37023.0,38.0,SB2710445472,698569.0,38539.0,722.0,28069.0,10787.0,0.0,16.0,0.0,0.0,4.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2018.0,North America,United States,SB27,12_KP_FUTI_CN-047_M2,23/07/2018,CA,0.0,Wisconsin,0.0,,WELLCOME_Run_9,Escherichia coli,44.4308975,-89.6884637,616,21,Escherichia coli
SB279408929,Escherichia coli,100.0,0.00146992,0.0,941/1000,823.0,6162737,3976195,good,SB279408929,5288868.0,514.0,10289.63,532934.0,78.0,1083.0,12.0,327517.0,7.0,157570.0,12.0,36999.0,22.0,SB279408929,713414.0,93843.0,758.0,69317.0,24481.0,0.0,9.0,0.0,0.0,222.0,Non contaminated,Non contaminated,Non contaminated,Human,2020.0,North America,United States,SB27,25467_KP_Clinical,19/05/2020,,,,,,WELLCOME_Run_7,Escherichia coli,,,73,4,Escherichia coli
SB2710442426,Escherichia coli,100.0,0.0103562,0.0,673/1000,823.0,6162737,3976195,good,SB2710442426,5016474.0,206.0,24351.82,555410.0,78.0,980.0,10.0,226845.0,9.0,179682.0,13.0,44526.0,24.0,SB2710442426,769388.0,47139.0,245.0,33912.0,13051.0,0.0,99.0,0.0,0.0,23.0,Non contaminated,Non contaminated,Non contaminated,Pork,2019.0,North America,United States,SB27,5_KP_FUTI_CN-097_M3,19/08/2019,CA,0.0,,,,WELLCOME_Run_8,Escherichia coli,,,607,378,Shigella
SB278791781,Escherichia coli,100.0,0.00861543,0.0,716/1000,823.0,6162737,3976195,good,SB278791781,5415492.0,259.0,20909.24,346505.0,78.0,777.0,8.0,105554.0,14.0,69701.0,26.0,29752.0,50.0,SB278791781,668238.0,66625.0,746.0,48344.0,18319.0,0.0,50.0,0.0,0.0,15.0,Non contaminated,Non contaminated,Non contaminated,Chicken,2018.0,North America,United States,SB27,1_KP_FUTI_CN-024,12/02/2018,CA,1.0,California,1.0,,WELLCOME_Run_5,Escherichia coli,36.7014631,-118.755997,57,533,Escherichia coli
SB2710445668,Escherichia coli,100.0,0.00505504,0.0,817/1000,823.0,6162737,3976195,good,SB2710445668,5709584.0,1663.0,3433.3,673325.0,78.0,1265.0,32.0,374777.0,6.0,157462.0,10.0,2749.0,38.0,SB2710445668,637993.0,99155.0,615.0,72778.0,25979.0,0.0,100.0,0.0,0.0,71.0,Non contaminated,Non contaminated,Non contaminated,Human,2020.0,North America,United States,SB27,25646_KP_Clinical,28/05/2020,,,,,,WELLCOME_Run_9,Escherichia coli,,,127,b4aab5d26dce5063facaf4f0311083492052bb09,Escherichia coli
SB279407777,Escherichia coli,100.0,0.0023533,0.0,908/1000,823.0,6162737,3976195,good,SB279407777,5071221.0,309.0,16411.72,625931.0,78.0,885.0,10.0,388352.0,5.0,286116.0,8.0,62431.0,16.0,SB279407777,629836.0,96521.0,531.0,70898.0,25209.0,0.0,46.0,0.0,0.0,78.0,Non contaminated,Non contaminated,Non contaminated,Human,2020.0,North America,United States,SB27,23337_KP_Clinical,16/01/2020,,,,,,WELLCOME_Run_6,Escherichia coli,,,73,4,Escherichia coli
SB2710445051,Escherichia coli,100.0,0.000631368,0.0,974/1000,823.0,6162737,3976195,good,SB2710445051,5052200.0,166.0,30434.94,690135.0,78.0,968.0,10.0,353422.0,6.0,198699.0,10.0,116755.0,16.0,SB2710445051,643370.0,94068.0,320.0,68673.0,24666.0,0.0,16.0,0.0,0.0,75.0,Non contaminated,Non contaminated,Non contaminated,Human,2018.0,North America,United States,SB27,12450_KP_Clinical,27/09/2018,,,,,,WELLCOME_Run_9,Escherichia coli,,,1193,53,Escherichia coli
SB278791762,Escherichia coli,100.0,0.00680395,0.0,765/1000,823.0,6162737,3976195,good,SB278791762,5206788.0,206.0,25275.67,412236.0,78.0,1073.0,11.0,186798.0,10.0,126961.0,16.0,45917.0,28.0,SB278791762,696130.0,39028.0,446.0,28253.0,10738.0,0.0,291.0,0.0,0.0,15.0,Non contaminated,Non contaminated,Non contaminated,Chicken,2018.0,North America,United States,SB27,35_KP_FUTI_CN-022,29/01/2018,CA,1.0,California,1.0,,WELLCOME_Run_5,Escherichia coli,36.7014631,-118.755997,124,e4126e8d6b32b3e0915b1783f93eae9a36c4d148,Escherichia coli
SB2710196309,Escherichia coli,100.0,0.010314,0.0,674/1000,823.0,6162737,3976195,good,SB2710196309,5344399.0,279.0,19155.55,388989.0,78.0,982.0,10.0,197423.0,10.0,120684.0,17.0,39003.0,30.0,SB2710196309,717591.0,98573.0,536.0,72340.0,25738.0,0.0,776.0,0.0,0.0,103.0,Non contaminated,Non contaminated,Non contaminated,Human,2020.0,North America,United States,SB27,24854_KP_Clinical,31/03/2020,,,,,,WELLCOME_Run_7,Escherichia coli,,,2558,c1089c95b7d1c3b9a454ddcc90d01d1d5467bbae,Escherichia coli
SB279407948,Escherichia coli,100.0,0.00737682,0.0,749/1000,823.0,6162737,3976195,good,SB279407948,4680361.0,155.0,30195.88,550759.0,78.0,297.0,3.0,195337.0,8.0,143715.0,13.0,58940.0,23.0,SB279407948,689577.0,37182.0,185.0,26744.0,10225.0,0.0,462.0,0.0,0.0,8.0,Non contaminated,Non contaminated,Non contaminated,Pork,2019.0,North America,United States,SB27,11_KP_FUTI_CN-076_M3,11/03/2019,CA,0.0,,,,WELLCOME_Run_6,Escherichia coli,,,1308,1114,Escherichia coli
SB279407373,Escherichia coli,100.0,0.00199971,0.0,921/1000,823.0,6162737,3976195,good,SB279407373,5461826.0,428.0,12761.28,600979.0,78.0,1282.0,13.0,136295.0,11.0,80897.0,22.0,29597.0,43.0,SB279407373,639453.0,86437.0,1039.0,63091.0,23560.0,0.0,25.0,0.0,0.0,38.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,22033_KP_Clinical,21/11/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,69,3,Escherichia coli
SB2710441586,Escherichia coli,100.0,0.0120298,0.0,635/1000,823.0,6162737,3976195,good,SB2710441586,5058012.0,353.0,14328.65,397469.0,78.0,1272.0,13.0,126505.0,13.0,88540.0,22.0,30023.0,43.0,SB2710441586,770063.0,46145.0,558.0,33381.0,12732.0,0.0,585.0,0.0,0.0,30.0,Non contaminated,Non contaminated,Non contaminated,Beef,2018.0,North America,United States,SB27,15_KP_FUTI_CN-041_M4,10/06/2018,CA,0.0,Arizona,0.0,,WELLCOME_Run_7,Escherichia coli,34.395342,-111.763275,325,1021,Escherichia coli
SB278791587,Escherichia coli,100.0,0.00920555,0.0,701/1000,823.0,6162737,3976195,good,SB278791587,5002720.0,73.0,68530.41,1065861.0,78.0,1156.0,12.0,572685.0,4.0,517172.0,6.0,113053.0,11.0,SB278791587,637247.0,98106.0,224.0,71692.0,25559.0,0.0,3.0,0.0,0.0,43.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2018.0,North America,United States,SB27,8_KP_FUTI_CN-052_M2,27/08/2018,CA,0.0,Minnesota,0.0,,WELLCOME_Run_5,Escherichia coli,45.9896587,-94.6113288,355,127,Escherichia coli
SB277889376,Escherichia coli,100.0,0.0126347,0.0,622/1000,823.0,6162737,3976195,good,SB277889376,4811543.0,371.0,12969.12,270117.0,78.0,787.0,8.0,54074.0,32.0,32466.0,55.0,13443.0,96.0,SB277889376,555900.0,40489.0,339.0,29294.0,11152.0,0.0,13.0,0.0,0.0,124924.0,Non contaminated,Non contaminated,Non contaminated,Chicken,2017.0,North America,United States,SB27,28_KP_FUTI_CN-005,02/10/2017,CA,0.0,California,1.0,,WELLCOME_Run_1,Escherichia coli,36.7014631,-118.755997,6069,00867a67962f205ac8a35d66048918a56c42faec,Escherichia coli
SB278344571,Escherichia coli,100.0,0.00113443,0.0,954/1000,823.0,6162737,3976195,good,SB278344571,5167150.0,180.0,28706.39,690114.0,78.0,1162.0,12.0,363154.0,6.0,198994.0,10.0,113616.0,17.0,SB278344571,529509.0,92455.0,493.0,67782.0,24192.0,0.0,12.0,0.0,0.0,36.0,Non contaminated,Non contaminated,Non contaminated,Human,2017.0,North America,United States,SB27,2428_KP_Clinical,20/04/2017,,,,,,WELLCOME_Run_2,Escherichia coli,,,1193,53,Escherichia coli
SB279408367,Escherichia coli,100.0,0.00785531,0.0,736/1000,823.0,6162737,3976195,good,SB279408367,4944151.0,233.0,21219.53,258738.0,78.0,999.0,11.0,120400.0,15.0,83940.0,25.0,36034.0,44.0,SB279408367,582540.0,48439.0,274.0,35059.0,13138.0,0.0,865.0,0.0,0.0,90405.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2019.0,North America,United States,SB27,9_KP_FUTI_CN-098_M2,26/08/2019,CA,0.0,California,1.0,,WELLCOME_Run_6,Escherichia coli,36.7014631,-118.755997,13034,cbfcad378f047b25ba783651da24e0dd12684b73,Shigella
SB2710442133,Escherichia coli,100.0,0.00701675,0.0,759/1000,823.0,6162737,3976195,good,SB2710442133,4953921.0,164.0,30206.84,570457.0,78.0,988.0,11.0,429343.0,5.0,117619.0,10.0,55014.0,21.0,SB2710442133,778583.0,37793.0,396.0,27401.0,10333.0,0.0,209.0,0.0,0.0,22.0,Non contaminated,Non contaminated,Non contaminated,Beef,2018.0,North America,United States,SB27,29_KP_FUTI_CN-064_M4,27/11/2018,CA,0.0,California,1.0,,WELLCOME_Run_8,Escherichia coli,36.7014631,-118.755997,2536,dfbdd8eec91ec9dfca3373b421623866363e7af4,Escherichia coli
SB278790582,Escherichia coli,100.0,0.00458019,0.0,832/1000,823.0,6162737,3976195,good,SB278790582,4937959.0,161.0,30670.55,486448.0,78.0,1377.0,14.0,192777.0,9.0,104037.0,16.0,53740.0,27.0,SB278790582,602695.0,51386.0,267.0,37215.0,13995.0,0.0,334.0,0.0,0.0,67306.0,Non contaminated,Non contaminated,Non contaminated,Human,2018.0,North America,United States,SB27,14349_KP_Clinical,26/12/2018,,,,,,WELLCOME_Run_3,Escherichia coli,,,1684,fc81a973eed0f5a9676385d85a17345e9cdadd0e,Shigella
SB2710445515,Escherichia coli,100.0,0.00534606,0.0,808/1000,823.0,6162737,3976195,good,SB2710445515,5155754.0,230.0,22416.32,615961.0,78.0,587.0,6.0,192498.0,8.0,155229.0,13.0,41438.0,29.0,SB2710445515,732004.0,37031.0,684.0,27038.0,10171.0,0.0,133.0,0.0,0.0,18.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2019.0,North America,United States,SB27,11_KP_FUTI_CN-076_M2,11/03/2019,CA,1.0,Utah,0.0,,WELLCOME_Run_9,Escherichia coli,39.4225192,-111.714358,162,893,Escherichia coli
SB277889736,Escherichia coli,100.0,0.0149759,0.0,575/1000,823.0,6162737,3976195,good,SB277889736,5143010.0,136.0,37816.25,1527133.0,78.0,1381.0,15.0,367393.0,4.0,205886.0,7.0,95023.0,14.0,SB277889736,589428.0,50334.0,504.0,36715.0,13649.0,0.0,1731.0,0.0,0.0,81398.0,Non contaminated,Non contaminated,Non contaminated,Chicken,2017.0,North America,United States,SB27,38_KP_FUTI_CN-016,18/12/2017,CA,0.0,Texas,0.0,,WELLCOME_Run_1,Escherichia coli,31.2638905,-98.5456116,1850,918,Escherichia coli
SB279406957,Escherichia coli,100.0,0.00451781,0.0,834/1000,823.0,6162737,3976195,good,SB279406957,4816452.0,191.0,25217.03,484199.0,78.0,684.0,7.0,177343.0,9.0,127128.0,15.0,64591.0,26.0,SB279406957,688404.0,37872.0,673.0,27554.0,10483.0,0.0,248.0,0.0,0.0,5.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,17358_KP_Clinical,08/05/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,58,87,Escherichia coli
SB279407274,Escherichia coli,100.0,0.0028554,0.0,890/1000,823.0,6162737,3976195,good,SB279407274,5200665.0,353.0,14732.76,402136.0,78.0,1257.0,13.0,152261.0,10.0,95269.0,19.0,32328.0,37.0,SB279407274,640563.0,85492.0,849.0,62251.0,23199.0,0.0,3.0,0.0,0.0,59.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,20506_KP_Clinical,23/09/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,69,3,Escherichia coli
SB279406575,Escherichia coli,100.0,0.00924552,0.0,700/1000,823.0,6162737,3976195,good,SB279406575,5019706.0,589.0,8522.42,650013.0,78.0,675.0,13.0,164491.0,10.0,96549.0,18.0,38384.0,34.0,SB279406575,698700.0,36353.0,565.0,26292.0,10111.0,0.0,145.0,0.0,0.0,7.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2018.0,North America,United States,SB27,39_KP_FUTI_CN-043_M2,26/06/2018,CA,0.0,Minnesota,0.0,,WELLCOME_Run_6,Escherichia coli,45.9896587,-94.6113288,1463,846,Escherichia coli
SB2710446030,Escherichia coli,100.0,0.00375609,0.0,859/1000,823.0,6162737,3976195,good,SB2710446030,5314111.0,564.0,9422.18,601176.0,78.0,924.0,13.0,287524.0,7.0,186475.0,11.0,40521.0,21.0,SB2710446030,432094.0,98089.0,1203.0,72772.0,25779.0,0.0,2129.0,0.0,0.0,118.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,22993_KP_Clinical,30/12/2019,,,,,,WELLCOME_Run_9,Escherichia coli,,,12159,4,Escherichia coli
SB277889518,Escherichia coli,100.0,0.00265838,0.0,897/1000,823.0,6162737,3976195,good,SB277889518,5425387.0,480.0,11302.89,308665.0,78.0,1260.0,13.0,135444.0,14.0,97724.0,24.0,35380.0,43.0,SB277889518,536772.0,88942.0,1115.0,65501.0,23814.0,0.0,15.0,0.0,0.0,94835.0,Non contaminated,Non contaminated,Non contaminated,Chicken,2017.0,North America,United States,SB27,20_KP_FUTI_CN-010,05/11/2017,CA,1.0,Nebraska,0.0,,WELLCOME_Run_1,Escherichia coli,41.7370229,-99.5873816,117,641,Escherichia coli
SB2710442893,Escherichia coli,100.0,0.00896738,0.0,707/1000,823.0,6162737,3976195,good,SB2710442893,5258851.0,410.0,12826.47,512724.0,78.0,682.0,7.0,346368.0,6.0,189537.0,10.0,42635.0,19.0,SB2710442893,717672.0,98675.0,436.0,72160.0,25663.0,0.0,521.0,0.0,0.0,45.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2020.0,North America,United States,SB27,16_KP_FUTI_CN-113_M2,28/01/2020,CA,0.0,Utah,0.0,,WELLCOME_Run_8,Escherichia coli,39.4225192,-111.714358,4219,850c2b97b89936fda0fd70e03a60ce5fde8afaf3,Escherichia coli
SB278790307,Escherichia coli,100.0,0.00105797,0.0,957/1000,823.0,6162737,3976195,good,SB278790307,5186058.0,175.0,29634.62,689756.0,78.0,768.0,8.0,355792.0,6.0,180538.0,11.0,113005.0,18.0,SB278790307,530686.0,91406.0,340.0,67059.0,23850.0,0.0,14.0,0.0,0.0,62.0,Non contaminated,Non contaminated,Non contaminated,Human,2018.0,North America,United States,SB27,10927_KP_Clinical,17/07/2018,,,,,,WELLCOME_Run_3,Escherichia coli,,,1193,53,Escherichia coli
SB279407421,Escherichia coli,100.0,0.00263042,0.0,898/1000,823.0,6162737,3976195,good,SB279407421,5286399.0,199.0,26564.82,933981.0,78.0,584.0,6.0,371521.0,5.0,191666.0,9.0,71056.0,18.0,SB279407421,628223.0,98216.0,461.0,72088.0,25614.0,0.0,59.0,0.0,0.0,64.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,22083_KP_Clinical,25/11/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,127,33,Escherichia coli
SB279407847,Escherichia coli,100.0,0.00763299,0.0,742/1000,823.0,6162737,3976195,good,SB279407847,5045969.0,338.0,14928.9,539651.0,78.0,1173.0,12.0,162852.0,9.0,100757.0,17.0,41508.0,32.0,SB279407847,686822.0,39534.0,588.0,28660.0,10947.0,0.0,258.0,0.0,0.0,27.0,Non contaminated,Non contaminated,Non contaminated,Beef,2019.0,North America,United States,SB27,4_KP_FUTI_CN-069_M4,14/01/2019,CA,0.0,Arizona,0.0,,WELLCOME_Run_6,Escherichia coli,34.395342,-111.763275,6488,303,Escherichia coli
SB278344818,Escherichia coli,100.0,0.00123693,0.0,950/1000,823.0,6162737,3976195,good,SB278344818,4875864.0,213.0,22891.38,361705.0,78.0,499.0,6.0,191705.0,10.0,105329.0,17.0,42675.0,31.0,SB278344818,606079.0,16242.0,157.0,11628.0,4570.0,0.0,78.0,0.0,0.0,3.0,Non contaminated,Non contaminated,Non contaminated,Human,2017.0,North America,United States,SB27,3971_KP_Clinical,08/09/2017,,,,,,WELLCOME_Run_2,Escherichia coli,,,410,471,Escherichia coli
SB2710442062,Escherichia coli,100.0,0.0109571,0.0,659/1000,823.0,6162737,3976195,good,SB2710442062,4900432.0,439.0,11162.72,203698.0,78.0,785.0,8.0,93160.0,19.0,48116.0,35.0,22839.0,63.0,SB2710442062,770288.0,46131.0,352.0,33502.0,12558.0,0.0,159.0,0.0,0.0,17.0,Non contaminated,Non contaminated,Non contaminated,Pork,2018.0,North America,United States,SB27,9_KP_FUTI_CN-047_M3,23/07/2018,CA,0.0,,,,WELLCOME_Run_8,Escherichia coli,,,409,a29298b54038a68ed7277473e28c408c05aa0ae8,Shigella
SB277889593,Escherichia coli,100.0,0.00337267,0.0,872/1000,823.0,6162737,3976195,good,SB277889593,5082301.0,310.0,16394.52,627061.0,78.0,779.0,8.0,199907.0,9.0,103908.0,17.0,41349.0,32.0,SB277889593,529965.0,87679.0,859.0,64420.0,23348.0,0.0,14.0,0.0,0.0,103150.0,Non contaminated,Non contaminated,Non contaminated,Chicken,2017.0,North America,United States,SB27,32_KP_FUTI_CN-012,19/11/2017,CA,1.0,California,1.0,,WELLCOME_Run_1,Escherichia coli,36.7014631,-118.755997,5881,48,Escherichia coli
SB279408291,Escherichia coli,100.0,0.00134007,0.0,946/1000,823.0,6162737,3976195,good,SB279408291,5113894.0,220.0,23244.97,523473.0,78.0,585.0,6.0,231606.0,8.0,146599.0,13.0,34924.0,26.0,SB279408291,710562.0,96786.0,813.0,71109.0,25345.0,0.0,89.0,0.0,0.0,79.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2019.0,North America,United States,SB27,9_KP_FUTI_CN-092_M2,15/07/2019,CA,0.0,Wisconsin,0.0,,WELLCOME_Run_6,Escherichia coli,44.4308975,-89.6884637,140,1,Escherichia coli
SB2710441838,Escherichia coli,100.0,0.0113529,0.0,650/1000,823.0,6162737,3976195,good,SB2710441838,5043456.0,376.0,13413.45,441849.0,78.0,598.0,7.0,166722.0,11.0,94915.0,19.0,21392.0,40.0,SB2710441838,774044.0,42207.0,527.0,30504.0,11686.0,0.0,4.0,0.0,0.0,15.0,Non contaminated,Non contaminated,Non contaminated,Pork,2021.0,North America,United States,SB27,3_KP_FUTI_CN-123_M3,17/05/2021,CA,0.0,California,1.0,,WELLCOME_Run_7,Escherichia coli,36.7014631,-118.755997,5308,860b37beb2352fd88e468234f530c08d9286154c,Escherichia coli
SB278344547,Escherichia coli,100.0,0.00075568,0.0,969/1000,823.0,6162737,3976195,good,SB278344547,5104873.0,271.0,18837.17,544426.0,78.0,781.0,8.0,225117.0,7.0,158913.0,12.0,61381.0,22.0,SB278344547,527124.0,94828.0,499.0,69748.0,24748.0,0.0,44.0,0.0,0.0,40.0,Non contaminated,Non contaminated,Non contaminated,Human,2017.0,North America,United States,SB27,2316_KP_Clinical,15/04/2017,,,,,,WELLCOME_Run_2,Escherichia coli,,,131,43,Escherichia coli
SB279407923,Escherichia coli,100.0,0.00617965,0.0,783/1000,823.0,6162737,3976195,good,SB279407923,5094277.0,296.0,17210.4,260780.0,78.0,676.0,7.0,107778.0,15.0,62962.0,27.0,27175.0,51.0,SB279407923,687737.0,38655.0,537.0,27936.0,10768.0,0.0,28.0,0.0,0.0,32.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2019.0,North America,United States,SB27,18_KP_FUTI_CN-074_M2,25/02/2019,CA,1.0,Utah,0.0,,WELLCOME_Run_6,Escherichia coli,39.4225192,-111.714358,3580,b4a318a2ce1c138ff3f2514a7d32cc1a9808c540,Escherichia coli
SB2710442660,Escherichia coli,100.0,0.00348975,0.0,868/1000,823.0,6162737,3976195,good,SB2710442660,5016208.0,274.0,18307.33,295298.0,78.0,497.0,6.0,144395.0,13.0,88059.0,21.0,27790.0,41.0,SB2710442660,778081.0,37669.0,1032.0,27578.0,10578.0,0.0,175.0,0.0,0.0,14.0,Non contaminated,Non contaminated,Non contaminated,Beef,2019.0,North America,United States,SB27,10_KP_FUTI_CN-107_M4,10/11/2019,CA,0.0,California,1.0,,WELLCOME_Run_8,Escherichia coli,36.7014631,-118.755997,767,87,Escherichia coli
SB278344720,Escherichia coli,100.0,0.00433199,0.0,840/1000,823.0,6162737,3976195,good,SB278344720,5223349.0,248.0,21061.89,523616.0,78.0,1066.0,11.0,322695.0,7.0,172241.0,12.0,43661.0,25.0,SB278344720,526936.0,95047.0,472.0,69952.0,24724.0,0.0,37.0,0.0,0.0,38.0,Non contaminated,Non contaminated,Non contaminated,Human,2017.0,North America,United States,SB27,2967_KP_Clinical,20/07/2017,,,,,,WELLCOME_Run_2,Escherichia coli,,,404,6,Escherichia coli
SB2710442065,Escherichia coli,100.0,0.00755945,0.0,744/1000,823.0,6162737,3976195,good,SB2710442065,5014056.0,380.0,13194.88,657995.0,78.0,1451.0,15.0,148708.0,10.0,93998.0,18.0,41111.0,34.0,SB2710442065,776764.0,39220.0,795.0,28471.0,10990.0,0.0,49.0,0.0,0.0,33.0,Non contaminated,Non contaminated,Non contaminated,Beef,2018.0,North America,United States,SB27,12_KP_FUTI_CN-047_M4,23/07/2018,CA,0.0,Arizona,0.0,,WELLCOME_Run_8,Escherichia coli,34.395342,-111.763275,6488,303,Escherichia coli
SB278791593,Escherichia coli,100.0,0.00662843,0.0,770/1000,823.0,6162737,3976195,good,SB278791593,5017909.0,174.0,28838.56,835442.0,78.0,791.0,8.0,320104.0,5.0,142334.0,10.0,65607.0,20.0,SB278791593,686087.0,49283.0,227.0,35621.0,13378.0,0.0,8.0,0.0,0.0,16.0,Non contaminated,Non contaminated,Non contaminated,Chicken,2018.0,North America,United States,SB27,38_KP_FUTI_CN-051_M1,20/08/2018,CA,1.0,California,1.0,,WELLCOME_Run_5,Escherichia coli,36.7014631,-118.755997,1286,dd5a3aca3f14a3166546115e6e7f262a2a93207b,Escherichia coli
SB2710442184,Escherichia coli,100.0,0.00755945,0.0,744/1000,823.0,6162737,3976195,good,SB2710442184,5179588.0,248.0,20885.44,302476.0,78.0,494.0,5.0,95747.0,17.0,55625.0,30.0,23791.0,57.0,SB2710442184,768590.0,47656.0,500.0,34659.0,13068.0,0.0,88.0,0.0,0.0,55.0,Non contaminated,Non contaminated,Non contaminated,Pork,2019.0,North America,United States,SB27,5_KP_FUTI_CN-072_M3,04/02/2019,CA,0.0,Missouri,0.0,,WELLCOME_Run_8,Escherichia coli,38.7604815,-92.5617875,399,69f1346286ccecc54bd2968c2fab6c2e2472c507,Escherichia coli
SB278791572,Escherichia coli,100.0,0.00489536,0.0,822/1000,823.0,6162737,3976195,good,SB278791572,5059580.0,239.0,21169.79,442869.0,78.0,883.0,9.0,215523.0,8.0,111451.0,15.0,53613.0,28.0,SB278791572,697052.0,37895.0,641.0,27534.0,10548.0,0.0,35.0,0.0,0.0,31.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2018.0,North America,United States,SB27,38_KP_FUTI_CN-052_M2,27/08/2018,CA,1.0,California,1.0,,WELLCOME_Run_5,Escherichia coli,36.7014631,-118.755997,58,87,Escherichia coli
