sample,species,%_of_10_best_matches=species,top_hit_distance,top_hit_p_value,top_hit_shared_hashes,num_genomes,maximum_genome_length,minimum_genome_length,result,filename,total_length,number,mean_length,longest,shortest,N_count,Gaps,N50,N50n,N70,N70n,N90,N90n,#IID,HOM_REF_CT,HOM_ALT_SNP_CT,HET_SNP_CT,DIPLOID_TRANSITION_CT,DIPLOID_TRANSVERSION_CT,DIPLOID_NONSNP_NONSYMBOLIC_CT,DIPLOID_SINGLETON_CT,HAP_REF_INCL_FEMALE_Y_CT,HAP_ALT_INCL_FEMALE_Y_CT,MISSING_INCL_FEMALE_Y_CT,Contamination_Antony,Contamination_Julio,Contamination,Host,Collection_Year,Continent,Country,Dataset,Research_Point,Date_Collected,State_grocery,Organic_RWA,State,CA,Notes,GWU_RUN_NAME,Isolate_submitted
SB2713433488,Escherichia coli,100,0.0181313,0,519/1000,823,6162737,3976195,good,SB2713433488,6852665,555,12347.14,1234035,78,4246,161,516516,5,75471,11,12459,63,SB2713433488,543159,97424,98,71171,25375,0,61,0,0,144076,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28642_KP_Clinical,23/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433489,Escherichia coli,100,0.00518381,0,813/1000,823,6162737,3976195,good,SB2713433489,5200291,274,18979.16,396686,78,772,8,179986,11,125648,17,36063,32,SB2713433489,607440,92794,777,67227,25041,0,66,0,0,83764,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28647_KP_Clinical,23/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433490,Escherichia coli,100,0.000906124,0,963/1000,823,6162737,3976195,good,SB2713433490,5048127,189,26709.67,539341,78,391,4,229092,7,129192,12,54255,22,SB2713433490,552743,98096,551,71938,25640,0,4,0,0,133380,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28655_KP_Clinical,23/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433491,Escherichia coli,100,0.00723198,0,753/1000,823,6162737,3976195,good,SB2713433491,6519545,3555,1833.91,532934,78,5579,126,205324,10,107353,19,363,1067,SB2713433491,554056,97657,464,71379,25588,0,50,0,0,132590,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28666_KP_Clinical,24/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433492,Escherichia coli,100,0.00381583,0,857/1000,823,6162737,3976195,good,SB2713433492,5115135,172,29739.16,588163,78,785,8,370889,6,355736,8,129064,13,SB2713433492,553109,98817,610,72540,25737,0,28,0,0,132228,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28667_KP_Clinical,24/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433493,Escherichia coli,100,0.0097316,0,688/1000,823,6162737,3976195,good,SB2713433493,5495199,587,9361.5,443622,78,3034,79,243057,9,133982,16,9479,44,SB2713433493,552681,94116,7270,73955,26424,0,54,0,0,130859,Contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,28673_KP_Clinical,24/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433494,Escherichia coli,100,0.00279888,0,892/1000,823,6162737,3976195,good,SB2713433494,5177586,335,15455.48,534199,78,782,10,358749,6,313506,9,102581,15,SB2713433494,554176,98973,538,72521,25867,0,12,0,0,131097,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28688_KP_Clinical,24/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433495,Escherichia coli,100,0.00167981,0,933/1000,823,6162737,3976195,good,SB2713433495,5276163,395,13357.37,525829,78,711,10,248098,7,129405,13,41698,26,SB2713433495,558786,99193,496,72675,25876,0,13,0,0,126290,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28702_KP_Clinical,25/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433496,Escherichia coli,100,0.00103256,0,958/1000,823,6162737,3976195,good,SB2713433496,5118942,188,27228.41,575198,78,490,5,246458,6,194071,11,110017,18,SB2713433496,555334,98104,529,71895,25664,0,78,0,0,130805,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28706_KP_Clinical,25/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433497,Escherichia coli,100,0.00113443,0,954/1000,823,6162737,3976195,good,SB2713433497,5137742,136,37777.51,554008,78,679,7,356287,6,262451,9,83921,17,SB2713433497,554559,98906,562,72418,25879,0,34,0,0,130748,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28709_KP_Clinical,25/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433498,Escherichia coli,100,0.011621,0,644/1000,823,6162737,3976195,good,SB2713433498,8100377,7924,1022.26,54642,78,21421,227,2832,590,960,1625,386,4394,SB2713433498,653851,3136,84247,64375,22571,0,293,0,0,43616,Contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,28720_KP_Clinical,25/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433499,Escherichia coli,100,0.00448671,0,835/1000,823,6162737,3976195,good,SB2713433499,5671773,516,10991.81,401785,78,2171,42,141712,15,64149,27,8901,74,SB2713433499,565813,94530,11206,77000,27566,0,59,0,0,113464,Contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,28734_KP_Clinical,25/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433500,Escherichia coli,100,0.00778092,0,738/1000,823,6162737,3976195,good,SB2713433500,5096102,215,23702.8,990758,78,390,4,458963,4,246474,8,137442,13,SB2713433500,546659,99662,472,72916,26071,0,99,0,0,137987,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28745_KP_Clinical,25/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433501,Escherichia coli,100,0.00149601,0,940/1000,823,6162737,3976195,good,SB2713433501,5089576,162,31417.14,674312,78,488,5,356475,6,190502,10,96399,19,SB2713433501,554334,98723,494,72232,25806,0,44,0,0,131221,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28750_KP_Clinical,25/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433502,Escherichia coli,100,0.00826969,0,725/1000,823,6162737,3976195,good,SB2713433502,8096346,10380,779.99,88105,78,52227,631,2567,495,819,1745,239,5493,SB2713433502,551328,85057,31918,85130,30513,0,65,0,0,117229,Contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,28752_KP_Clinical,25/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433503,Escherichia coli,100,0.00265838,0,897/1000,823,6162737,3976195,good,SB2713433503,5170029,219,23607.44,387085,78,969,10,168221,10,98549,18,42390,34,SB2713433503,605809,87911,604,63688,23840,0,63,0,0,90448,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28758_KP_Clinical,30/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433504,Escherichia coli,100,0.00977265,0,687/1000,823,6162737,3976195,good,SB2713433504,5265827,401,13131.74,471488,78,1061,11,192636,9,111465,17,43267,32,SB2713433504,597272,89130,1001,64925,24219,0,330,0,0,97384,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28760_KP_Clinical,30/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433505,Escherichia coli,100,0.00904645,0,705/1000,823,6162737,3976195,good,SB2713433505,5009358,163,30732.26,659973,78,491,5,466217,5,398800,7,133645,12,SB2713433505,544761,96682,495,70985,25189,0,487,0,0,142830,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28776_KP_Clinical,30/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433506,Escherichia coli,100,0.00186568,0,926/1000,823,6162737,3976195,good,SB2713433506,5172804,196,26391.86,620432,78,781,8,299850,6,168995,12,92377,20,SB2713433506,549458,96471,473,70727,25132,0,13,0,0,138360,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28780_KP_Clinical,30/11/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433507,Escherichia coli,100,0.00149601,0,940/1000,823,6162737,3976195,good,SB2713433507,5401930,412,13111.48,545150,78,1269,13,202211,9,136520,15,29979,26,SB2713433507,565103,97815,853,71867,25722,0,32,0,0,121015,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28795_KP_Clinical,01/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433508,Escherichia coli,100,0.0110007,0,658/1000,823,6162737,3976195,good,SB2713433508,5654206,557,10151.18,438946,78,2804,89,103728,13,57401,27,7551,80,SB2713433508,555216,90860,10744,74221,26402,0,39,0,0,128209,Contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,28801_KP_Clinical,01/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433509,Escherichia coli,100,0.0130638,0,613/1000,823,6162737,3976195,good,SB2713433509,8359358,633,13205.94,387392,78,6675,294,124371,19,28640,51,9259,153,SB2713433509,564926,98400,870,72272,25831,0,4,0,0,120590,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28802_KP_Clinical,01/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433510,Escherichia coli,100,0.00476862,0,826/1000,823,6162737,3976195,good,SB2713433510,6055309,779,7773.18,470188,78,3314,100,101910,14,48376,31,5339,115,SB2713433510,570963,94991,8686,75447,27067,0,41,0,0,110343,Contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,28812_KP_Clinical,01/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433511,Escherichia coli,100,0.0105688,0,668/1000,823,6162737,3976195,good,SB2713433511,5781962,1492,3875.31,404448,78,5291,132,189483,10,128589,18,1570,116,SB2713433511,571570,98043,1443,72417,25876,0,74,0,0,113734,Contaminated,Non contaminated,Contaminated,Human,2020,North America,United States,SB27,28816_KP_Clinical,01/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433512,Escherichia coli,100,0.00916565,0,702/1000,823,6162737,3976195,good,SB2713433512,7050173,529,13327.36,852267,78,7371,284,207571,9,40499,22,5956,135,SB2713433512,556350,97012,778,71351,25393,0,17,0,0,130638,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28818_KP_Clinical,01/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433513,Escherichia coli,100,0.00299754,0,885/1000,823,6162737,3976195,good,SB2713433513,5172250,262,19741.41,559522,78,484,5,239238,7,137874,12,54255,22,SB2713433513,555705,97478,871,71773,25565,0,50,0,0,130730,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28837_KP_Clinical,02/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433514,Escherichia coli,100,0.00291212,0,888/1000,823,6162737,3976195,good,SB2713433514,5435604,467,11639.41,442442,78,1083,11,159803,11,97749,20,32552,37,SB2713433514,605185,85611,1183,62790,23351,0,20,0,0,92792,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28862_KP_Clinical,03/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433515,Escherichia coli,100,0.00451781,0,834/1000,823,6162737,3976195,good,SB2713433515,6063532,2314,2620.37,621144,78,4501,85,240645,8,116042,16,609,396,SB2713433515,556052,96362,569,70934,25064,0,11,0,0,131791,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28867_KP_Clinical,03/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433516,Klebsiella pneumoniae,70,0.0286795,0,377/1000,336,6374553,5093886,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,Contaminated,,Human,2020,North America,United States,SB27,28878_KP_Clinical,03/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433517,Escherichia coli,100,0.0173006,0,533/1000,823,6162737,3976195,good,SB2713433517,9090653,891,10202.75,520293,78,6537,310,97269,19,41374,49,10886,135,SB2713433517,555559,97992,991,72130,25733,0,138,0,0,130262,Non contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,28879_KP_Clinical,03/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433518,Escherichia coli,100,0.00853806,0,718/1000,823,6162737,3976195,good,SB2713433518,6881967,1786,3853.28,750478,78,11001,404,246062,8,113188,15,1209,476,SB2713433518,555858,96965,704,71292,25400,0,40,0,0,131254,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28883_KP_Clinical,07/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433519,Escherichia coli,100,0.0101459,0,678/1000,823,6162737,3976195,good,SB2713433519,4909472,197,24921.18,658480,78,871,9,309693,6,264725,9,50705,17,SB2713433519,553076,98504,140,71965,25695,0,121,0,0,133040,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28887_KP_Clinical,07/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433520,Escherichia coli,100,0.0106116,0,667/1000,823,6162737,3976195,good,SB2713433520,8350320,12290,679.44,92305,78,14246,152,1718,822,681,2462,206,7109,SB2713433520,593275,64396,56429,87091,32609,0,133,0,0,71818,Contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,28892_KP_Clinical,07/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433521,Escherichia coli,100,0.00604372,0,787/1000,823,6162737,3976195,good,SB2713433521,6308500,767,8224.9,314970,78,3764,62,54156,31,27548,62,5866,166,SB2713433521,560559,82962,33719,85087,30389,0,140,0,0,108366,Contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,28899_KP_Clinical,07/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Contaminated,,Human,2020,North America,United States,SB27,28901_KP_Clinical,07/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433523,Escherichia coli,100,0.00354859,0,866/1000,823,6162737,3976195,good,SB2713433523,4862183,403,12064.97,448431,78,1406,17,226924,8,167542,13,71257,22,SB2713433523,649762,48742,161,35320,13159,0,303,0,0,86092,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28920_KP_Clinical,08/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433524,Escherichia coli,100,0.00160079,0,936/1000,823,6162737,3976195,good,SB2713433524,5197637,213,24402.05,468891,78,871,9,204467,9,155116,15,55645,25,SB2713433524,554307,95711,571,70285,25048,0,24,0,0,134188,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28929_KP_Clinical,08/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433525,Escherichia coli,100,0.00160079,0,936/1000,823,6162737,3976195,good,SB2713433525,5149330,345,14925.59,614414,78,1250,23,408356,5,387014,8,56537,14,SB2713433525,552639,97050,728,71447,25353,0,42,0,0,134356,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28942_KP_Clinical,08/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433526,Escherichia coli,100,0.00173271,0,931/1000,823,6162737,3976195,good,SB2713433526,5070261,117,43335.56,711781,78,783,8,345242,6,232702,9,71493,18,SB2713433526,553877,98010,345,71728,25560,0,19,0,0,132547,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28951_KP_Clinical,09/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433527,Escherichia coli,100,0.00263042,0,898/1000,823,6162737,3976195,good,SB2713433527,4999256,130,38455.82,738783,78,784,9,432741,5,391000,7,113122,12,SB2713433527,553046,97796,622,71762,25546,0,68,0,0,133308,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28953_KP_Clinical,09/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433528,Escherichia coli,100,0.00271444,0,895/1000,823,6162737,3976195,good,SB2713433528,5177392,218,23749.5,437674,78,396,4,255592,8,135224,13,65373,24,SB2713433528,551964,97866,463,71726,25513,0,14,0,0,134479,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28954_KP_Clinical,09/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433529,Escherichia coli,100,0.0137488,0,599/1000,823,6162737,3976195,good,SB2713433529,5199535,294,17685.49,373263,78,1134,17,173208,10,103842,18,39089,34,SB2713433529,606642,90104,321,65146,24244,0,249,0,0,87693,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28956_KP_Clinical,09/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433530,Escherichia coli,100,0.00541137,0,806/1000,823,6162737,3976195,good,SB2713433530,5225086,386,13536.49,390869,78,1071,11,201192,9,114112,15,40520,27,SB2713433530,601264,84307,842,61598,22670,0,63,0,0,98353,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,28983_KP_Clinical,10/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433531,Escherichia coli,100,0.00405685,0,849/1000,823,6162737,3976195,good,SB2713433531,5988090,567,10561.01,332651,78,3336,45,54342,28,28614,57,7177,137,SB2713433531,560642,80269,34834,83903,30000,0,57,0,0,109839,Contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,28996_KP_Clinical,10/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433532,Escherichia coli,100,0.00178577,0,929/1000,823,6162737,3976195,good,SB2713433532,5090206,265,19208.32,704645,78,1178,13,439047,5,344995,8,113004,14,SB2713433532,552696,97156,893,71635,25458,0,36,0,0,134039,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,29000_KP_Clinical,10/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433533,Escherichia coli,100,0.00600989,0,788/1000,823,6162737,3976195,good,SB2713433533,6498704,2985,2177.12,675415,78,8928,219,361805,7,112993,14,518,826,SB2713433533,553315,97862,695,71928,25623,0,27,0,0,132901,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,29005_KP_Clinical,14/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433534,Escherichia coli,100,0.00175922,0,930/1000,823,6162737,3976195,good,SB2713433534,5303746,282,18807.61,681329,78,1169,12,433834,5,214476,9,107365,15,SB2713433534,553313,97876,700,71898,25604,0,15,0,0,132890,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,29017_KP_Clinical,14/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433535,Escherichia coli,100,0.00369655,0,861/1000,823,6162737,3976195,good,SB2713433535,5779410,1839,3142.69,557855,78,2703,87,188933,11,110193,19,763,165,SB2713433535,550472,98031,354,71770,25543,0,48,0,0,135906,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,29027_KP_Clinical,15/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
SB2713433536,Escherichia coli,100,0.006248,0,781/1000,823,6162737,3976195,good,SB2713433536,6380876,942,6773.75,186394,78,4158,57,54523,30,18416,72,4594,207,SB2713433536,564667,80407,37318,85893,30601,0,21,0,0,103304,Contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,29049_KP_Clinical,15/12/2020,,,,,Resequenced due to plate swap,WELLCOME_Run_10,Escherichia coli
