"Genome ID","sample","Version","ST_Pasteur","dinB","icdA","pabB","polB","putP","trpA","trpB","uidA"
"64a9bbc649cc8be5b280a322","SB279408280","202214121127-v3.2.1","8d2744324fa001fba20c2a5bf724b39a77cff6bd","25","5","4","1adefb24b82edc582c2bfe674285b0f939968239","36f3c363aa3042a45fe90d6aeb917a7d44502041","7","2","5d4b0b39fb167fb87fc5dd29022eebcef7f3a049"
"64a9bbc649cc8be5c980a39b","SB277889613","202214121127-v3.2.1","6a07bd8cf762a5b36d966f01a4ba727cc7f62c83","819c90956d0a98531956efb277d9cec59e9c222a","1aa375f8c0fbe90e50ef1b16c4ca41e8093f2f14","3","751e603e76ef820b732eb3d59c957516c6c4057c","16","1","4","cae67c7f679d20c7af52e3fcc357f14a4db8f890"
"64a9bbc649cc8be5fc80a449","SB279407035","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc649cc8be62280a3f3","SB2711674082","202214121127-v3.2.1","641","2","237","23","15","10","15","10","12"
"64a9bbc649cc8be6f780a46d","SB2710441584","202214121127-v3.2.1","4ca01d88f53a22143524f552ddbd5fa18ead5938","2","4","df1342041aaad54ca9a1213d349f0a04218b7863","075b8fc8abf60d9aacd2315a63766757f6580b41","1","27ed8e990c506f7b4408785d2945ef863223228e","dd08329acefa76f33276990287b5a5e3354c74b3","fe9d95a1812fe81d0f6dea5ac6ea160cbaf8b551"
"64a9bbc649cc8be79880a28d","SB277889320","202214121127-v3.2.1","534","7","207","48","10","16","8","2","2"
"64a9bbc649cc8be8ad80a505","SB278791456","202214121127-v3.2.1","1088","66","39","11","35","225","67","26","43"
"64a9bbc649cc8be8b580a2d8","SB278790593","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc649cc8be8f280a2cf","SB2710442311","202214121127-v3.2.1","636","7","3","3","68","74","7","4","5"
"64a9bbc649cc8be92680a36d","SB278344770","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc649cc8be92880a489","SB277889636","202214121127-v3.2.1","513fafbdf1425e637050cacb4c7e84a144f16954","32","9ad93a1ad1d8fc8010b7463da59da372244878ca","48","52","74","57","4","65"
"64a9bbc649cc8be98080a2f0","SB277889420","202214121127-v3.2.1","d0451de6a6b4942ecd6dd9cdaec9a852e236dd84","c167d2ac49b9f7884f1ada41a33e7465e17819ee","9","8","12","9","11","7","13"
"64a9bbc649cc8bea4380a4af","SB278790376","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc649cc8bead180a3b4","SB2710445696","202214121127-v3.2.1","649","119","3","4","10","78","29","2","5"
"64a9bbc649cc8bebe180a2de","SB278790900","202214121127-v3.2.1","35","4","25","1","6","2","2","1","1"
"64a9bbc649cc8bed1480a304","SB2710445146","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc649cc8bed2580a4cf","SB2710442211","202214121127-v3.2.1","c5fbce8652116aa26ef60cd824b7db131e9b0c38","84","3","4","56","78","7","4","2"
"64a9bbc649cc8bed3c80a45f","SB279407417","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc649cc8bed4380a36a","SB277889676","202214121127-v3.2.1","21","7","33","18","2","5","28","2","2"
"64a9bbc649cc8bed4980a2ed","SB2711674183","202214121127-v3.2.1","bcfe7c2bd3f68cd30c0e36526ed16523fbf67b06","83","28","9de8650b15e4170b5f94da98309aed9b7e9dd617","d0b4aaebd6f112880a02eb495f09aaba5af228ea","18","1","4","40"
"64a9bbc649cc8bed7280a260","SB278790261","202214121127-v3.2.1","c54ecdac52a91b51b6aafb9800501d5c1824f723","3","8","5","4bb088e7d5ff5c8cf2892c5430c8d7e8d696a122","8","3","5","3"
"64a9bbc649cc8bee0a80a310","SB278791261","202214121127-v3.2.1","b4a318a2ce1c138ff3f2514a7d32cc1a9808c540","87","160","4","10","78","29","2","5"
"64a9bbc649cc8bee8a80a3c3","SB278791771","202214121127-v3.2.1","708","6","6","4","166","6","7","2","4"
"64a9bbc649cc8bef0580a29a","SB278790862","202214121127-v3.2.1","6","1","7","1","9","2","20","1","6"
"64a9bbc649cc8bef0d80a333","SB278790410","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc649cc8beff380a49c","SB2710441568","202214121127-v3.2.1","354870e6273005929b8f819b442ee7538c93e8fb","5","3","4","52","78","57","4","2"
"64a9bbc649cc8bf06080a4c1","SB278790469","202214121127-v3.2.1","b8475d2a9ecdccaab41c425eca911a83fdd14b22","1","1","2","94","1","2","3","e2345f0002ac4fbdd04ae68804aacacc130a8d8d"
"64a9bbc649cc8bf16d80a331","SB278791739","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc649cc8bf1b180a2b5","SB2710441451","202214121127-v3.2.1","375","2","48","73","82","127","18","46","1"
"64a9bbc649cc8bf27a80a514","SB278791419","202214121127-v3.2.1","9b94ef5b6d90cfa741e5ca99d9fac6e810c24f2b","8","91","8c118c7692fd8cf3f88add36ffa39989a867831f","3","7","53","2","2"
"64a9bbc649cc8bf2ab80a52d","SB2710442045","202214121127-v3.2.1","7","6","6","4","2","6","7","2","4"
"64a9bbc649cc8bf30280a275","SB278344487","202214121127-v3.2.1","a4f522331c6c3396632f876cf73ac6a113d28cea","3","8","5","17","8","3","e1c672ee72a554aeee1e9286908f750172e79cf1","3"
"64a9bbc649cc8bf33580a266","SB2711672827","202214121127-v3.2.1","09b1f2467f3e238e701ddc3d490b118978c324a2","88","24","127","76","4","72","1","9"
"64a9bbc649cc8bf4ed80a506","SB279407222","202214121127-v3.2.1","19","7","37","4","10","26","7","4","2"
"64a9bbc649cc8bf57180a2ff","SB277889454","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc649cc8bf57a80a29e","SB278791515","202214121127-v3.2.1","629c9afd9814ba6e30672aed0877fd0940dd8019","5","1e12f0aaeb5b280b206b81444a0c347d500575bc","3","707349933c6e56f2420938ada0eff89ff4f6e5fe","6","7","4","55"
"64a9bbc649cc8bf5a680a4f2","SB278344872","202214121127-v3.2.1","071aa55acedea10408b8e85ddae1393a7096a963","5","47","4","10","16","7","2","30"
"64a9bbc649cc8bf68980a226","SB279408165","202214121127-v3.2.1","653cf281f0df05b364cc44d3b252922b726f431f","32","05c3db90f7dbf08e08264b5ca36ab7573b765810","3","10","5","7","4","5"
"64a9bbc649cc8bf6c180a34b","SB2710445053","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc649cc8bf7e380a407","SB277889781","202214121127-v3.2.1","9c78017532fd2a5beb0fb9d12bffee9a51116fca","7","c7de920625e46de99cb9f88fb0c98116d258e86a","18","2","5","28","2","2"
"64a9bbc649cc8bf83a80a2bc","SB277889413","202214121127-v3.2.1","00867a67962f205ac8a35d66048918a56c42faec","58","3ed8eeba27ccdedfabd8e6bad0ccad87ba2c207f","4","17","25","31","18","20"
"64a9bbc649cc8bf85580a3e6","SB278344810","202214121127-v3.2.1","35","4","25","1","6","2","2","1","1"
"64a9bbc649cc8bf8f480a455","SB279408760","202214121127-v3.2.1","7","6","6","4","2","6","7","2","4"
"64a9bbc649cc8bf9c980a3df","SB279407884","202214121127-v3.2.1","57d0f48dc9ebc30c47fc343e8698cee456904287","10","28","12781752054bedfb55ff9dd620ef13c079d7c7b6","00e7e12d7268ca8b318fdff8c56f1c333a82db8a","18","1","4","2"
"64a9bbc649cc8bfb4d80a3cb","SB278344629","202214121127-v3.2.1","53","1","7","1","9","20","20","1","6"
"64a9bbc649cc8bfc5080a280","SB2710445545","202214121127-v3.2.1","641","2","237","23","15","10","15","10","12"
"64a9bbc649cc8bfc5680a525","SB278344962","202214121127-v3.2.1","8","23","9","8","12","9","11","7","13"
"64a9bbc649cc8bfc6c80a2a0","SB2710442092","202214121127-v3.2.1","1739892db21b156a0c62a1f5c849da767b130b45","47","47","3","52","78","53","2","50"
"64a9bbc649cc8bfc8b80a3e4","SB278790585","202214121127-v3.2.1","205","2","15","72","31","2","20","1","73"
"64a9bbc649cc8bfd6880a52a","SB279406994","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc649cc8bfd6e80a3ab","SB278790649","202214121127-v3.2.1","61","14","14","14","29","2","4","1","15"
"64a9bbc649cc8bfe6680a51d","SB2710442148","202214121127-v3.2.1","4e2a47154bd142b6b853e95e5760eb4fc53565d3","10","149","3","3","7","1","79517e46af63ddcf8fd1a21e314288a294130771","4"
"64a9bbc649cc8bfeb180a3bc","SB278344977","202214121127-v3.2.1","87","7","33","18","2","5","8","2","2"
"64a9bbc649cc8bfeca80a4ba","SB2710446051","202214121127-v3.2.1","757","31","46","24","36","12","67","26","10"
"64a9bbc649cc8bfecc80a28b","SB277889766","202214121127-v3.2.1","a9a643a3089b9858a3486104c260bb8bc4d863b9","4","201","10","5","2","4","1","6"
"64a9bbc649cc8bfefa80a52f","SB2710441866","202214121127-v3.2.1","d0fad30f7cd419384f865b8fa71e1ffaece5f432","32","65","3","10","16","7","4","57"
"64a9bbc649cc8bff0d80a271","SB2711672916","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc649cc8bff0f80a418","SB279406574","202214121127-v3.2.1","310","50","47","3","10","5","8","2","30"
"64a9bbc349cc8b0028808f81","SB2713434141","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc349cc8b034b808f70","SB2713434160","202214121127-v3.2.1","32","1","25","9","8","2","10","1","7"
"64a9bbc349cc8b0546808f6d","SB2713434164","202214121127-v3.2.1","506","9","134","74","134","4","72","1","9"
"64a9bbc349cc8b0740809025","SB2713433931","202214121127-v3.2.1","466","10","2","7","3","60","1","4","2"
"64a9bbc349cc8b0829808f7a","SB2713434149","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8b0f34808f47","SB2713434208","202214121127-v3.2.1","527","9","20","15","7","4","9","6","129"
"64a9bbc349cc8b1565808efa","SB2713434353","202214121127-v3.2.1","506","9","134","74","134","4","72","1","9"
"64a9bbc349cc8b1585808f6f","SB2713434161","202214121127-v3.2.1","32","1","25","9","8","2","10","1","7"
"64a9bbc349cc8b1a28808fe3","SB2713434012","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc349cc8b2492808e8d","SB2713434478","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc349cc8b2903808f01","SB2713434311","202214121127-v3.2.1","506","9","134","74","134","4","72","1","9"
"64a9bbc349cc8b2b84808ef8","SB2713434356","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8b2ec280900d","SB2713433967","202214121127-v3.2.1","f8b49c3457a1a4f7fde2df8190ad563a78ac0c0c","8","2","7","3","7","1","4","12ca216498d862b78acc924b5c0796ea4575fb8c"
"64a9bbc349cc8b3072808eac","SB2713434445","202214121127-v3.2.1","645","8","239","7","3","7","1","4","2"
"64a9bbc349cc8b3092808eee","SB2713434366","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8b34b6808ef7","SB2713434357","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc349cc8b34df808f5f","SB2713434179","202214121127-v3.2.1","22","1","13","9","8","2","10","1","7"
"64a9bbc349cc8b359a808ef4","SB2713434360","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8b368f808f7c","SB2713434147","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc349cc8b36a2809089","SB2713433805","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc349cc8b38d3808fca","SB2713434045","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8b3975808ff4","SB2713433995","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc349cc8b4459808ebe","SB2713434424","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8b478c808eec","SB2713434371","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc349cc8b4ca2808e97","SB2713434468","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8b5007808fcf","SB2713434038","202214121127-v3.2.1","1145","8","366","7","3","7","1","4","2"
"64a9bbc349cc8b51f280900b","SB2713433969","202214121127-v3.2.1","f8b49c3457a1a4f7fde2df8190ad563a78ac0c0c","8","2","7","3","7","1","4","12ca216498d862b78acc924b5c0796ea4575fb8c"
"64a9bbc349cc8b541e808e81","SB2713434504","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc349cc8b56ce808ec8","SB2713434412","202214121127-v3.2.1","32","1","25","9","8","2","10","1","7"
"64a9bbc349cc8b5b8c808ebc","SB2713434426","202214121127-v3.2.1","32","1","25","9","8","2","10","1","7"
"64a9bbc349cc8b5cde808eeb","SB2713434372","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc349cc8b5d64808fb8","SB2713434069","202214121127-v3.2.1","506","9","134","74","134","4","72","1","9"
"64a9bbc349cc8b5db7808fc4","SB2713434054","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc349cc8b5ecf808fe4","SB2713434011","202214121127-v3.2.1","a1f7988282c29d6591028c15735e031448f07053","9","1","15","fd953da20ed3335b9d0f4b2ccecb7aabd9c432cb","4","9","6","9"
"64a9bbc349cc8b6deb808ffd","SB2713433986","202214121127-v3.2.1","f8b49c3457a1a4f7fde2df8190ad563a78ac0c0c","8","2","7","3","7","1","4","12ca216498d862b78acc924b5c0796ea4575fb8c"
"64a9bbc349cc8b6e22808f63","SB2713434175","202214121127-v3.2.1","28543f33ce98f3942dbe0faac74db6550de78974","8","2","7","9ab499fbfb68ee186891d7ded6db85a5e5bf2559","2ffeb57b8009a98f5778c186f0c7dbdd73bc5237","1","4","2"
"64a9bbc349cc8b71e1808f31","SB2713434245","202214121127-v3.2.1","8732fe245734eda0a1fe44cb201642909e45f771","10","2","7","3","60","1","4","92fdbd0ee65b4464ba0d0b5c89fc4b16c81ce489"
"64a9bbc349cc8b729a809085","SB2713433809","202214121127-v3.2.1","8eae5a989bc2d6165ea31ebd61f872231f73622d","8","bdea504967c3999542286a7f320585033c1fc26d","7","3","7","1","4","2"
"64a9bbc349cc8b7418808fd1","SB2713434036","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc349cc8b754c809061","SB2713433863","202214121127-v3.2.1","383","57","2","7","106","60","1","4","23"
"64a9bbc349cc8b7901808eed","SB2713434367","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8b7be0809075","SB2713433826","202214121127-v3.2.1","367","8","104","7","3","7","1","4","2"
"64a9bbc349cc8b7eb2808f6b","SB2713434166","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc349cc8b7f46808ef6","SB2713434358","202214121127-v3.2.1","32","1","25","9","8","2","10","1","7"
"64a9bbc349cc8b8029809054","SB2713433881","202214121127-v3.2.1","527","9","20","15","7","4","9","6","129"
"64a9bbc349cc8b8104808f77","SB2713434153","202214121127-v3.2.1","506","9","134","74","134","4","72","1","9"
"64a9bbc349cc8b8d1f808fbd","SB2713434062","202214121127-v3.2.1","506","9","134","74","134","4","72","1","9"
"64a9bbc349cc8b91c3808f61","SB2713434177","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc349cc8b969d808f65","SB2713434173","202214121127-v3.2.1","91bef43b6c6d4d8f8da08645c53007589023c983","8","2","7","3","7","1","4","768ca294f4b6a823243022b6f49312cffced53be"
"64a9bbc349cc8b9df680901e","SB2713433939","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc349cc8ba36c80905e","SB2713433867","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc349cc8ba4d4808f1c","SB2713434275","202214121127-v3.2.1","51d21f14bef065d4cd12f9f21322a9848a4a5df8","8","2","7","b75957c8e87d6e9bb597eed32218d8c1f0b59bf7","7","118","4","2"
"64a9bbc349cc8bb37b808f0b","SB2713434298","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8bb5d7808f7f","SB2713434144","202214121127-v3.2.1","506","9","134","74","134","4","72","1","9"
"64a9bbc349cc8bba92808f34","SB2713434242","202214121127-v3.2.1","51d21f14bef065d4cd12f9f21322a9848a4a5df8","8","2","7","b75957c8e87d6e9bb597eed32218d8c1f0b59bf7","7","118","4","2"
"64a9bbc349cc8bbdb6808f74","SB2713434156","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8bc0bc808fb0","SB2713434079","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8bc708808f04","SB2713434307","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8bcae0808fad","SB2713434083","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc349cc8bcbf3808e89","SB2713434483","202214121127-v3.2.1","506","9","134","74","134","4","72","1","9"
"64a9bbc349cc8bdcdf808fc7","SB2713434049","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8bdd10808f90","SB2713434122","202214121127-v3.2.1","527","9","20","15","7","4","9","6","129"
"64a9bbc349cc8be39b808faa","SB2713434087","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8be5d4808ec5","SB2713434415","202214121127-v3.2.1","527","9","20","15","7","4","9","6","129"
"64a9bbc349cc8be899808fcc","SB2713434043","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc349cc8bee4c808fd0","SB2713434037","202214121127-v3.2.1","1145","8","366","7","3","7","1","4","2"
"64a9bbc349cc8bf5b7808fb2","SB2713434077","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc349cc8bf727808fd3","SB2713434034","202214121127-v3.2.1","367","8","104","7","3","7","1","4","2"
"64a9bbc449cc8b000e809328","SB277889398","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc449cc8b00c18092e3","SB278790382","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b00c680947d","SB278790232","202214121127-v3.2.1","506","9","134","74","134","4","72","1","9"
"64a9bbc449cc8b011a80940e","SB278344474","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b013b809657","SB278790939","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b015080955e","SB2710196081","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc449cc8b01e580923b","SB278344829","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc449cc8b0218809101","SB2713433599","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc449cc8b02b88090e3","SB2713433642","202214121127-v3.2.1","506","9","134","74","134","4","72","1","9"
"64a9bbc449cc8b03df8097d8","SB278791109","202214121127-v3.2.1","32","1","25","9","8","2","10","1","7"
"64a9bbc449cc8b03f08090e1","SB2713433644","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b047c8095ce","SB279407341","202214121127-v3.2.1","68cfcca287a9f8063264f4e50e6a2a45da071cb1","9","4","15","7","4","9","6","9"
"64a9bbc449cc8b04b7809528","SB278790531","202214121127-v3.2.1","732cb8d1b2296b4280621d3b578066e5a0b0694f","9","d98ddbdafa748e26d26a12472b12bb22c864a227","15","7","4","9","6","9"
"64a9bbc449cc8b057980978a","SB278790429","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b06258097b6","SB279407375","202214121127-v3.2.1","32","1","25","9","8","2","10","1","7"
"64a9bbc449cc8b0871809181","SB2713433433","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc449cc8b0904809883","SB279406821","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc449cc8b0944809857","SB279406991","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc449cc8b0de0809119","SB2713433569","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc449cc8b0e898091aa","SB2713433381","202214121127-v3.2.1","466","10","2","7","3","60","1","4","2"
"64a9bbc449cc8b0f5e809342","SB279406886","202214121127-v3.2.1","9","9","20","15","7","4","9","6","9"
"64a9bbc449cc8b0f8380986f","SB279406819","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b10fb8091d3","SB2713433303","202214121127-v3.2.1","527","9","20","15","7","4","9","6","129"
"64a9bbc449cc8b1332809452","SB278790749","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc449cc8b1420809613","SB2711672543","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b16cd809473","SB279406404","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc449cc8b16f48097d7","SB278790861","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc449cc8b175c809356","SB2710445693","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b18968092c8","SB279407213","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b19e080974a","SB278791681","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b1ab5809169","SB2713433461","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc449cc8b1af680960c","SB279407390","202214121127-v3.2.1","566","9","1","74","134","4","72","1","9"
"64a9bbc449cc8b1c5c809244","SB278790402","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc449cc8b1c92809605","SB279408695","202214121127-v3.2.1","527","9","20","15","7","4","9","6","129"
"64a9bbc449cc8b1cf9809266","SB2710445341","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc449cc8b1d118090c0","SB2713433745","202214121127-v3.2.1","383","57","2","7","106","60","1","4","23"
"64a9bbc449cc8b1e04809390","SB279407799","202214121127-v3.2.1","506","9","134","74","134","4","72","1","9"
"64a9bbc449cc8b1e8980985b","SB2711672820","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b1faf8093fc","SB279407280","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc449cc8b201f8093aa","SB278790691","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc449cc8b20aa8092a4","SB279407937","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc449cc8b20db8094be","SB2710442242","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc449cc8b269a8095f8","SB2710446121","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b26db80981e","SB2710446014","202214121127-v3.2.1","390","8","2","7","3","131","1","4","2"
